year,treatment,replicate,station,core,section,horizon_length,core_volume_cm3,gravel_free_bulk_density,total_bulk_density,top_depth,bottom_depth,depth,n_percent,c_percent
2013,T5,5,5,2,25-50,25,1140.091828,1.500786848,1.546528057,25,50,50,0.045433333,0.337233333
2013,T5,5,5,2,25-Oct,15,684.0550968,1.505827119,1.539127484,10,25,25,0.069566667,0.663766667
2013,T5,5,5,2,0-10,10,456.0367312,0.89649571,0.924679902,0,10,10,0.128866667,1.380933333
2013,T5,5,5,1,50-end,70,3192.257118,1.672883334,0.713252071,50,120,122,0.023766667,0.12215
2013,T5,5,5,1,25-50,25,1140.091828,1.613494041,1.640371376,25,50,50,0.0347,0.2576
2013,T5,5,5,1,25-Oct,15,684.0550968,1.515682862,1.553863139,10,25,25,0.057766667,0.610866667
2013,T5,5,5,1,0-10,10,456.0367312,1.384169418,1.418214709,0,10,10,0.120533333,1.246433333
2013,T5,5,4,2,50-end,66,3009.842426,1.601594954,1.23082656,50,116,122,0.0138,0.068533333
2013,T5,5,4,2,25-50,25,1140.091828,1.483249819,1.55794819,25,50,50,0.039733333,0.27065
2013,T5,5,4,2,25-Oct,15,684.0550968,1.515005226,1.593742968,10,25,25,0.056533333,0.464566667
2013,T5,5,4,2,0-10,10,456.0367312,1.269493387,1.313376663,0,10,10,0.115433333,1.2132
2013,T5,5,4,1,50-end,69,3146.653445,1.533540527,0.735268132,50,119,122,0.007633333,0.05605
2013,T5,5,4,1,25-50,25,1140.091828,1.656678379,1.727206486,25,50,50,0.028333333,0.1866
2013,T5,5,4,1,25-Oct,15,684.0550968,1.415428047,1.480082533,10,25,25,0.054966667,0.505266667
2013,T5,5,4,1,0-10,10,456.0367312,1.316659048,1.380542305,0,10,10,0.105366667,1.160566667
2013,T5,5,3,2,50-end,68,3101.049772,1.581044474,1.106623322,50,118,122,0.015933333,0.085066667
2013,T5,5,3,2,25-50,25,1140.091828,1.566862208,1.686981656,25,50,50,0.031733333,0.262733333
2013,T5,5,3,2,25-Oct,15,684.0550968,1.304591027,1.330343132,10,25,25,0.079533333,0.904733333
2013,T5,5,3,2,0-10,10,456.0367312,1.322899679,1.350829786,0,10,10,0.1271,1.4548
2013,T5,5,3,1,50-end,62,2827.427733,1.658225042,1.044063466,50,112,122,0.015666667,0.058333333
2013,T5,5,3,1,25-50,25,1140.091828,1.60978053,1.716593306,25,50,50,0.0273,0.202066667
2013,T5,5,1,1,25-Oct,15,684.0550968,1.361778842,1.406769724,10,25,25,0.070633333,0.843066667
2013,T5,5,3,1,25-Oct,15,684.0550968,1.378115913,1.386230443,10,25,25,0.071166667,0.7571
2013,T5,5,3,1,0-10,10,456.0367312,1.086727497,1.127053952,0,10,10,0.118066667,1.288233333
2013,T5,5,2,2,50-end,69,3146.653445,1.472295554,0.986077448,50,119,122,0.010166667,0.105
2013,T5,5,2,2,25-50,25,1140.091828,1.457829586,1.585437204,25,50,50,0.032866667,0.214633333
2013,T5,5,2,2,25-Oct,15,684.0550968,1.476432704,1.587325356,10,25,25,0.054166667,0.554033333
2013,T5,5,2,2,0-10,10,456.0367312,1.081184877,1.132799103,0,10,10,0.121066667,1.496033333
2013,T5,5,2,1,50-end,66,3009.842426,1.517083774,0.938881044,50,116,122,0.0072,0.045266667
2013,T5,5,2,1,25-50,25,1140.091828,1.576164111,1.637976832,25,50,50,0.0188,0.144066667
2013,T5,5,2,1,25-Oct,15,684.0550968,1.54595196,1.583188262,10,25,25,0.055466667,0.548666667
2013,T5,5,2,1,0-10,10,456.0367312,1.242700468,1.279366244,0,10,10,0.0899,1.046166667
2013,T5,5,1,2,50-end,68,3101.049772,1.505479266,1.053876668,50,118,122,0.021433333,0.083066667
2013,T5,5,1,2,25-50,25,1140.091828,1.539528364,1.574218809,25,50,50,0.039566667,0.266433333
2013,T5,5,1,2,25-Oct,15,684.0550968,1.560677264,1.577501586,10,25,25,0.067733333,0.708633333
2013,T5,5,1,2,0-10,10,456.0367312,1.328851738,1.3410718,0,10,10,0.120366667,1.325433333
2013,T5,5,1,1,50-end,68,,,,50,118,122,0.0226,0.1358
2013,T2,5,4,2,25-50,25,1140.091828,1.589641575,1.640505899,25,50,50,0.0317,0.0741
2013,T6,6,2,1,50-end,67,3055.446099,1.702503776,1.019868752,50,117,122,0.021566667,0.1723
2013,T6,5,4,2,50-end,63,2873.031406,1.451903433,1.106275411,50,113,122,0.012933333,0.087566667
2013,T6,5,4,2,25-50,25,1140.091828,1.504806632,1.597462551,25,50,50,0.046766667,0.327
2013,T6,5,4,2,25-Oct,15,684.0550968,1.309648214,1.3901044,10,25,25,0.081,0.805766667
2013,T6,5,4,2,0-10,10,456.0367312,1.465045083,1.519039921,0,10,10,0.1216,1.1255
2013,T6,5,4,1,50-end,59,2690.616714,1.39739136,1.258460182,50,109,122,0.013633333,0.072166667
2013,T6,5,4,1,25-50,25,1140.091828,1.513317935,1.644555249,25,50,50,0.044166667,0.273566667
2013,T6,5,4,1,25-Oct,15,684.0550968,1.463964859,1.504963569,10,25,25,0.087433333,0.785633333
2013,T6,5,4,1,0-10,10,456.0367312,1.293994747,1.370521182,0,10,10,0.1471,1.366566667
2013,T6,5,3,2,50-end,61,2781.82406,1.495591854,1.111833075,50,111,122,0.018433333,0.0976
2013,T6,5,3,2,25-50,25,1140.091828,1.386559649,1.584060122,25,50,50,0.036833333,0.2619
2013,T6,5,3,2,25-Oct,15,684.0550968,1.574824675,1.676777215,10,25,25,0.065966667,0.583433333
2013,T6,5,3,2,0-10,10,456.0367312,1.394375693,1.43729212,0,10,10,0.1306,1.306766667
2013,T6,5,3,1,50-end,57,2599.409368,1.3128258,1.343799112,50,107,122,0.017333333,0.398
2013,T6,5,3,1,25-50,25,1140.091828,1.61557271,1.72250511,25,50,50,0.035366667,0.249533333
2013,T6,5,3,1,25-Oct,15,684.0550968,1.456069321,1.484687425,10,25,25,0.0772,0.6877
2013,T6,5,3,1,0-10,10,456.0367312,1.426267453,1.461500696,0,10,10,0.133566667,1.246433333
2013,T6,5,2,2,50-end,55,2508.202022,1.663132336,1.207412311,50,105,122,0.01725,0.088
2013,T6,5,2,2,25-50,25,1140.091828,1.624195536,1.759730182,25,50,50,0.045866667,0.3423
2013,T6,5,2,2,25-Oct,15,684.0550968,1.506410377,1.582778939,10,25,25,0.088566667,0.786566667
2013,T6,5,2,2,0-10,10,456.0367312,1.110606019,1.17698414,0,10,10,0.182066667,1.757766667
2013,T6,5,2,1,25-50,25,1140.091828,1.465475719,1.618855565,25,50,50,0.0353,0.345533333
2013,T6,5,2,1,25-Oct,15,684.0550968,1.409580773,1.480842705,10,25,25,0.0715,0.716533333
2013,T6,5,2,1,0-10,10,456.0367312,1.216426327,1.309648893,0,10,10,0.1387,1.301766667
2013,T6,5,1,2,50-end,56,2553.805695,1.504349251,0.991149799,50,106,122,0.0049,
2013,T6,5,1,2,25-50,25,1140.091828,1.223134201,1.712181381,25,50,50,0.041333333,0.2866
2013,T6,5,1,2,25-Oct,15,684.0550968,1.463588868,1.546933873,10,25,25,0.071333333,0.6881
2013,T6,5,1,2,0-10,10,456.0367312,1.323044333,1.354601412,0,10,10,0.1336,1.250566667
2013,T6,5,1,1,50-end,58,2645.013041,1.480113395,1.239878197,50,108,122,0.017333333,0.194
2013,T6,5,1,1,25-50,25,1140.091828,1.242625818,1.653782576,25,50,50,0.041133333,0.307
2013,T6,5,1,1,25-Oct,15,684.0550968,1.328248754,1.462393899,10,25,25,0.0864,0.7519
2013,T6,5,1,1,0-10,10,456.0367312,1.419033282,1.427994623,0,10,10,0.1422,1.429166667
2013,T2,5,5,2,50-end,66,3009.842426,1.429702446,1.662884088,50,116,122,0.019633333,0.2887
2013,T2,5,5,2,25-50,25,1140.091828,1.308603729,1.677047734,25,50,50,0.0341,0.1707
2013,T2,5,5,2,25-Oct,15,684.0550968,1.383420394,1.719913757,10,25,25,0.063233333,0.572366667
2013,T2,5,5,2,0-10,10,456.0367312,1.273434849,1.366190535,0,10,10,0.094533333,1.068033333
2013,T2,5,5,1,50-end,60,2736.220387,1.571087909,1.756895311,50,110,122,0.018766667,0.0457
2013,T2,5,5,1,25-50,25,1140.091828,1.379855688,1.815469721,25,50,50,0.023833333,0.10285
2013,T2,5,5,1,25-Oct,15,684.0550968,1.580524088,1.79924916,10,25,25,0.051733333,0.466833333
2013,T2,5,5,1,0-10,10,456.0367312,1.395843948,1.504760614,0,10,10,0.096166667,0.9653
2013,T2,5,4,2,50-end,65,2964.238753,1.592601635,1.716626732,50,115,122,0.019033333,0.0864
2013,T2,5,4,2,25-Oct,15,684.0550968,1.480874537,1.490128178,10,25,25,0.066766667,0.7831
2013,T2,5,4,2,0-10,10,456.0367312,1.53949021,1.559795592,0,10,10,0.083133333,0.825466667
2013,T2,5,4,1,50-end,61,2781.82406,1.565288942,1.771114324,50,111,122,0.012233333,0.075933333
2013,T2,5,4,1,25-50,25,1140.091828,1.624538195,1.661052798,25,50,50,0.0501,0.308966667
2013,T2,5,4,1,25-Oct,15,684.0550968,1.339891708,1.425425754,10,25,25,0.079666667,0.877566667
2013,T2,5,4,1,0-10,10,456.0367312,1.266584403,1.343486103,0,10,10,0.1155,1.327333333
2013,T2,5,3,2,50-end,58,2645.013041,1.573362888,1.796144398,50,108,122,0.015033333,0.0742
2013,T2,5,3,2,25-50,25,1140.091828,1.339442741,1.735077539,25,50,50,0.033733333,0.281833333
2013,T2,5,3,2,25-Oct,15,684.0550968,1.604934896,1.796732312,10,25,25,0.057133333,0.5689
2013,T2,5,3,2,0-10,10,456.0367312,1.415113115,1.564267767,0,10,10,0.104733333,1.010933333
2013,T2,5,3,1,50-end,61,2781.82406,1.545556709,1.792563703,50,111,122,0.018166667,0.2271
2013,T2,5,3,1,25-50,25,1140.091828,1.446315203,1.736660236,25,50,50,0.0218,0.1706
2013,T2,5,3,1,25-Oct,15,684.0550968,1.30351661,1.580014805,10,25,25,0.063233333,0.541466667
2013,T2,5,3,1,0-10,10,456.0367312,0.961120989,1.134528073,0,10,10,0.1064,1.1454
2013,T2,5,2,2,50-end,58,2645.013041,1.635165693,1.786722602,50,108,122,0.016833333,0.0725
2013,T2,5,2,2,25-50,25,1140.091828,1.480421681,1.76499525,25,50,50,0.01335,0.075333333
2013,T2,5,2,2,25-Oct,15,684.0550968,1.53862744,1.659655703,10,25,25,0.053933333,0.4989
2013,T2,5,2,2,0-10,10,456.0367312,1.442545616,1.484647488,0,10,10,0.103,1.0472
2013,T2,5,2,1,50-end,65,2964.238753,1.288875323,1.527837181,50,115,122,0.0059,0.050433333
2013,T2,5,2,1,25-50,25,1140.091828,1.555424065,1.819797506,25,50,50,0.0131,0.07685
2013,T2,5,2,1,25-Oct,15,684.0550968,1.412279778,1.614865798,10,25,25,0.0538,0.47905
2013,T2,5,2,1,0-10,10,456.0367312,1.145775135,1.281334391,0,10,10,0.128633333,1.378766667
2013,T1,5,5,2,50-end,60,2736.220387,1.475116203,1.739151952,50,110,122,0.008266667,0.0802
2013,T1,5,5,2,25-50,25,1140.091828,1.608222545,1.766990458,25,50,50,0.0431,0.2591
2013,T1,5,5,2,25-Oct,15,684.0550968,1.3900398,1.436702708,10,25,25,0.0802,0.733566667
2013,T1,5,5,2,0-10,10,456.0367312,1.190706226,1.221690572,0,10,10,0.0795,0.779866667
2013,T1,5,5,1,50-end,59,2690.616714,1.539701212,1.813764774,50,109,122,0.0097,0.03455
2013,T1,5,5,1,25-50,25,1140.091828,1.69381956,1.78294396,25,50,50,0.028966667,0.1878
2013,T1,5,5,1,25-Oct,15,684.0550968,1.556602197,1.591599378,10,25,25,0.0704,0.600733333
2013,T1,5,5,1,0-10,10,456.0367312,1.495444991,1.53441115,0,10,10,0.0766,0.7373
2013,T1,5,4,2,50-end,64,2918.63508,1.524149763,1.700036774,50,114,122,0.011033333,0.052533333
2013,T1,5,4,2,25-50,25,1140.091828,1.602011326,1.695889729,25,50,50,0.0292,0.250566667
2013,T1,5,4,2,25-Oct,15,684.0550968,1.411401836,1.463020485,10,25,25,0.075833333,0.713733333
2013,T1,5,4,2,0-10,10,456.0367312,1.383747441,1.48595412,0,10,10,0.080666667,0.756966667
2013,T1,5,4,1,50-end,66,3009.842426,1.568499838,1.7337045,50,116,122,0.014833333,0.0968
2013,T1,5,4,1,25-50,25,1140.091828,1.531531915,1.69863249,25,50,50,0.0382,0.227666667
2013,T1,5,4,1,25-Oct,15,684.0550968,1.362203146,1.396995665,10,25,25,0.0714,0.667666667
2013,T1,5,4,1,0-10,10,456.0367312,1.265908625,1.294700166,0,10,10,0.081233333,0.878566667
2013,T1,5,3,2,50-end,60,2736.220387,1.572818438,1.775689523,50,110,122,0.0044,0.052333333
2013,T1,5,3,2,25-50,25,1140.091828,1.491593677,1.655255932,25,50,50,0.032866667,0.228766667
2013,T1,5,3,2,25-Oct,15,684.0550968,1.55764445,1.622390696,10,25,25,0.066966667,0.6036
2013,T1,5,3,2,0-10,10,456.0367312,1.487776668,1.521830942,0,10,10,0.092333333,0.9732
2013,T1,5,3,1,50-end,60,2736.220387,1.532243161,1.724453555,50,110,122,0.01,0.140166667
2013,T1,5,3,1,25-50,25,1140.091828,1.407369303,1.632702029,25,50,50,0.0263,0.1952
2013,T1,5,3,1,25-Oct,15,684.0550968,1.493161731,1.522004437,10,25,25,0.074933333,0.616833333
2013,T1,5,3,1,0-10,10,456.0367312,1.478811776,1.511506511,0,10,10,0.09615,0.95195
2013,T1,5,2,2,50-end,61,2781.82406,1.54503851,1.764214844,50,111,122,0.013133333,0.054066667
2013,T1,5,2,2,25-50,25,1140.091828,1.574584294,1.741667327,25,50,50,0.039433333,0.345566667
2013,T1,5,2,2,25-Oct,15,684.0550968,1.562040309,1.609361058,10,25,25,0.0649,0.656066667
2013,T1,5,2,2,0-10,10,456.0367312,1.303668692,1.436465013,0,10,10,0.083333333,0.885366667
2013,T1,5,2,1,50-end,61,2781.82406,1.636995085,1.796027429,50,111,122,0.019533333,0.0812
2013,T1,5,2,1,25-50,25,1140.091828,1.532069124,1.675838245,25,50,50,0.034733333,0.224566667
2013,T1,5,2,1,25-Oct,15,684.0550968,1.518279664,1.574210832,10,25,25,0.066433333,0.673633333
2013,T1,5,2,1,0-10,10,456.0367312,1.415653867,1.44543217,0,10,10,0.083866667,0.863666667
2013,T1,5,1,2,50-end,64,2918.63508,1.424328617,1.602809306,50,114,122,0.008366667,0.029433333
2013,T1,5,1,2,25-50,25,1140.091828,1.642353401,1.70630439,25,50,50,0.019633333,0.1273
2013,T1,5,1,2,25-Oct,15,684.0550968,1.598885263,1.615842962,10,25,25,0.038033333,0.337
2013,T1,5,1,2,0-10,10,456.0367312,1.586967815,1.619136276,0,10,10,0.0813,0.827766667
2013,T1,5,1,1,50-end,64,2918.63508,1.562628767,1.742634142,50,114,122,0.011333333,0.051466667
2013,T1,5,1,1,25-50,25,1140.091828,1.491222951,1.692426042,25,50,50,0.020233333,0.171666667
2013,T1,5,1,1,25-Oct,15,684.0550968,1.600760688,1.621957811,10,25,25,0.035133333,0.3367
2013,T1,5,1,1,0-10,10,456.0367312,1.545551793,1.59199542,0,10,10,0.0687,0.834166667
2013,T2,5,1,1,0-10,10,456.0367312,1.569227202,1.631766024,0,10,10,0.099733333,1.008566667
2013,T7,5,5,2,50-end,63,2873.031406,1.210595059,1.030587411,50,113,122,0.020666667,0.2157
2013,T7,5,5,2,25-50,25,1140.091828,1.234377553,1.304561583,25,50,50,0.056866667,0.510066667
2013,T7,5,5,2,25-Oct,15,684.0550968,1.277243771,1.326513031,10,25,25,0.109833333,1.1225
2013,T7,5,5,2,0-10,10,456.0367312,0.976829079,0.991757832,0,10,10,0.2203,2.8049
2013,T7,5,5,1,50-end,64,2918.63508,1.335217166,1.022567028,50,114,122,0.0163,0.50005
2013,T7,5,5,1,25-50,25,1140.091828,1.410539066,1.598327394,25,50,50,0.037333333,0.3153
2013,T7,5,5,1,25-Oct,15,684.0550968,1.307728665,1.379812832,10,25,25,0.0996,0.9629
2013,T7,5,5,1,0-10,10,456.0367312,1.093988307,1.141263333,0,10,10,0.157766667,1.9579
2013,T7,5,4,2,50-end,67,3055.446099,1.526892254,0.743717914,50,117,122,0.002133333,0.130733333
2013,T7,5,4,2,25-50,25,1140.091828,1.368850588,1.488485364,25,50,50,0.0544,0.520633333
2013,T7,5,4,2,25-Oct,15,684.0550968,1.113700467,1.161277803,10,25,25,0.076833333,0.726166667
2013,T7,5,4,2,0-10,10,456.0367312,1.177825341,1.193912601,0,10,10,0.1437,1.531833333
2013,T7,5,4,1,50-end,59,2690.616714,1.419735322,1.242900924,50,109,122,0.0098,0.05885
2013,T7,5,4,1,25-50,25,1140.091828,1.54035683,1.599546594,25,50,50,0.045966667,0.366233333
2013,T7,5,4,1,25-Oct,15,684.0550968,1.279305183,1.324583362,10,25,25,0.094266667,0.975966667
2013,T7,5,4,1,0-10,10,456.0367312,1.033358173,1.05491064,0,10,10,0.1742,2.0351
2013,T7,5,3,2,50-end,62,2827.427733,1.373613163,0.990561126,50,112,122,0.00225,0.0569
2013,T7,5,3,2,25-50,25,1140.091828,1.441810061,1.651709059,25,50,50,0.017333333,0.246566667
2013,T7,5,3,2,25-Oct,15,684.0550968,1.339896204,1.448228373,10,25,25,0.05815,0.6614
2013,T7,5,3,2,0-10,10,456.0367312,1.217989415,1.236672315,0,10,10,0.132166667,1.414066667
2013,T7,5,3,1,50-end,64,2918.63508,1.340766162,1.097602103,50,114,122,0.015,0.11565
2013,T7,5,3,1,25-50,25,1140.091828,1.480200446,1.613720891,25,50,50,0.030266667,0.3575
2013,T7,5,3,1,25-Oct,15,684.0550968,1.385139213,1.419619567,10,25,25,0.081866667,0.936333333
2013,T7,5,3,1,0-10,10,456.0367312,1.059776991,1.081355878,0,10,10,0.161,1.9331
2013,T7,5,2,2,50-end,65,2964.238753,1.448709936,1.023969475,50,115,122,0.004533333,0.103266667
2013,T7,5,2,2,25-50,25,1140.091828,1.517472368,1.648621588,25,50,50,0.0404,0.361433333
2013,T7,5,2,2,25-Oct,15,684.0550968,1.411276049,1.47299246,10,25,25,0.08685,0.87655
2013,T7,5,2,2,0-10,10,456.0367312,1.054872502,1.043464194,0,10,10,0.1503,1.953466667
2013,T7,5,2,1,50-end,64,2918.63508,1.45488406,1.029354448,50,114,122,0.0133,0.01305
2013,T7,5,2,1,25-50,25,1140.091828,1.313635122,1.525429757,25,50,50,0.0596,0.503966667
2013,T7,5,2,1,25-Oct,15,684.0550968,1.347192702,1.404854674,10,25,25,0.100833333,0.915966667
2013,T7,5,2,1,0-10,10,456.0367312,1.036608213,0.932486291,0,10,10,0.1854,2.29
2013,T7,5,1,2,50-end,65,2964.238753,1.482561293,1.096224114,50,115,122,0.0129,0.072833333
2013,T7,5,1,2,25-50,25,1140.091828,1.267353737,1.564435387,25,50,50,0.040833333,0.3051
2013,T7,5,1,2,25-Oct,15,684.0550968,1.424380919,1.581360924,10,25,25,0.070033333,0.676266667
2013,T7,5,1,2,0-10,10,456.0367312,1.20360534,1.239522962,0,10,10,0.131366667,1.415566667
2013,T7,5,1,1,50-end,67,3055.446099,1.521032468,0.886623397,50,117,122,0.011466667,0.30565
2013,T7,5,1,1,25-50,25,1140.091828,1.423648017,1.598572988,25,50,50,0.037166667,0.301566667
2013,T7,5,1,1,25-Oct,15,684.0550968,1.360189785,1.400103595,10,25,25,0.073133333,0.719166667
2013,T7,5,1,1,0-10,10,456.0367312,1.124446603,1.130891362,0,10,10,0.1452,1.684533333
2013,T4,5,5,2,50-end,60,2736.220387,1.305953264,1.17694467,50,110,122,0.02205,0.1749
2013,T4,5,5,2,25-50,25,1140.091828,1.358659172,1.625807636,25,50,50,0.042866667,0.3902
2013,T4,5,5,2,25-Oct,15,684.0550968,1.386321693,1.447102733,10,25,25,0.084766667,0.859
2013,T4,5,5,2,0-10,10,456.0367312,1.257148171,1.299386561,0,10,10,0.121633333,1.189933333
2013,T4,5,5,1,50-end,66,3009.842426,1.435087068,0.941082489,50,116,122,0.00945,0.09795
2013,T4,5,5,1,25-50,25,1140.091828,1.455896995,1.563356526,25,50,50,0.037633333,0.361033333
2013,T4,5,5,1,25-Oct,15,684.0550968,1.467925662,1.520532491,10,25,25,0.0831,0.8703
2013,T4,5,5,1,0-10,10,456.0367312,1.353118701,1.395716521,0,10,10,0.114333333,1.138366667
2013,T4,5,4,2,50-end,63,2873.031406,1.528851588,1.334162234,50,113,122,0.0168,0.134666667
2013,T4,5,4,2,25-50,25,1140.091828,1.557420442,1.610440453,25,50,50,0.033733333,0.240833333
2013,T4,5,4,2,25-Oct,15,684.0550968,1.368631834,1.446547222,10,25,25,0.1002,0.938466667
2013,T4,5,4,2,0-10,10,456.0367312,1.159919633,1.206016889,0,10,10,0.13,1.318866667
2013,T4,5,4,1,50-end,60,2736.220387,1.551329858,1.122921244,50,110,122,0.01565,0.1524
2013,T4,5,4,1,25-50,25,1140.091828,1.575704426,1.634289409,25,50,50,0.02715,0.309233333
2013,T4,5,4,1,25-Oct,15,684.0550968,1.247223178,1.314306412,10,25,25,0.094933333,0.8906
2013,T4,5,4,1,0-10,10,456.0367312,1.334030553,1.369951053,0,10,10,0.128666667,1.267233333
2013,T3,5,5,2,50-end,65,2964.238753,1.60997786,1.80221946,50,115,122,0.015733333,0.097533333
2013,T3,5,5,2,25-50,25,1140.091828,1.649561232,1.752956413,25,50,50,0.022366667,0.142333333
2013,T3,5,5,2,25-Oct,15,684.0550968,1.48307742,1.525983321,10,25,25,0.064666667,0.715333333
2013,T3,5,5,2,0-10,10,456.0367312,1.238639984,1.272343409,0,10,10,0.089166667,1.027566667
2013,T3,5,5,1,50-end,63,2873.031406,1.487376956,1.739716696,50,113,122,0.01055,0.07035
2013,T3,5,5,1,25-50,25,1140.091828,1.636478575,1.707358831,25,50,50,0.023733333,0.247066667
2013,T3,5,5,1,25-Oct,15,684.0550968,1.398460805,1.469186102,10,25,25,0.0654,0.7565
2013,T3,5,5,1,0-10,10,456.0367312,1.315274278,1.33207117,0,10,10,0.108,1.1198
2013,T3,5,4,2,50-end,64,2918.63508,1.554797598,1.759612515,50,114,122,0.0206,0.1495
2013,T3,5,4,2,25-50,25,1140.091828,1.322374987,1.451575107,25,50,50,0.0459,0.372266667
2013,T3,5,4,2,25-Oct,15,684.0550968,1.357213357,1.395982164,10,25,25,0.104866667,1.011433333
2013,T3,5,4,2,0-10,10,456.0367312,1.435693872,1.471239254,0,10,10,0.136466667,1.350466667
2013,T3,5,4,1,50-end,65,2964.238753,1.477533051,1.839946504,50,115,122,0.0179,0.125833333
2013,T3,5,4,1,25-50,25,1140.091828,1.398129521,1.443888993,25,50,50,0.055333333,0.455766667
2013,T3,5,4,1,25-Oct,15,684.0550968,1.38205949,1.403037332,10,25,25,0.099066667,0.9792
2013,T3,5,4,1,0-10,10,456.0367312,1.374997294,1.407253467,0,10,10,0.132533333,1.3154
2013,T3,5,3,2,50-end,62,2827.427733,1.46645528,1.798626458,50,112,122,0.011533333,0.0736
2013,T3,5,3,2,25-50,25,1140.091828,1.485174597,1.581587883,25,50,50,0.0431,0.291933333
2013,T3,5,3,2,25-Oct,15,684.0550968,1.46826397,1.505731712,10,25,25,0.0979,0.916966667
2013,T3,5,3,2,0-10,10,456.0367312,1.298812016,1.30949098,0,10,10,0.106233333,1.093366667
2013,T3,5,3,1,50-end,60,2736.220387,1.538724079,1.847394391,50,110,122,0.013933333,0.0573
2013,T3,5,3,1,25-50,25,1140.091828,1.514156786,1.593150423,25,50,50,0.0446,0.306433333
2013,T3,5,3,1,25-Oct,15,684.0550968,1.435945031,1.504155911,10,25,25,0.084966667,0.833366667
2013,T3,5,3,1,0-10,10,456.0367312,1.427379934,1.459022122,0,10,10,0.113333333,1.051666667
2013,T3,5,2,2,50-end,66,3009.842426,1.625147595,1.780132453,50,116,122,0.011566667,0.072666667
2013,T3,5,2,2,25-50,25,1140.091828,1.531895534,1.559138953,25,50,50,0.046266667,0.382066667
2013,T3,5,2,2,25-Oct,15,684.0550968,1.413745,1.449136886,10,25,25,0.089233333,0.833033333
2013,T3,5,2,2,0-10,10,456.0367312,1.253351389,1.307776829,0,10,10,0.103366667,0.988566667
2013,T3,5,2,1,50-end,67,3055.446099,1.5810798,1.7361439,50,117,122,0.0123,0.105733333
2013,T3,5,2,1,25-50,25,1140.091828,1.432719474,1.486022198,25,50,50,0.0376,0.339433333
2013,T3,5,2,1,25-Oct,15,684.0550968,1.393286285,1.461950345,10,25,25,0.085966667,0.7861
2013,T3,5,2,1,0-10,10,456.0367312,1.080879853,1.124889466,0,10,10,0.1094,1.094466667
2013,T3,5,1,2,50-end,72,3283.464465,1.372538746,1.60533554,50,122,122,0.0272,0.171166667
2013,T3,5,1,2,25-50,25,1140.091828,1.334510168,1.355613731,25,50,50,0.077733333,0.670566667
2013,T3,5,1,2,25-Oct,15,684.0550968,1.306593056,1.317030812,10,25,25,0.11435,1.12815
2013,T3,5,1,2,0-10,10,456.0367312,1.23748117,1.248335558,0,10,10,0.1325,1.334033333
2013,T3,5,1,1,50-end,59,2690.616714,1.486799168,1.822068029,50,109,122,0.021366667,0.159566667
2013,T3,5,1,1,25-50,25,1140.091828,1.352336598,1.41078803,25,50,50,0.054933333,0.539
2013,T3,5,1,1,25-Oct,15,684.0550968,1.308624079,1.317263734,10,25,25,0.105366667,1.062466667
2013,T3,5,1,1,0-10,10,456.0367312,1.359651158,1.384583361,0,10,10,0.135966667,1.2986
2013,T2,5,1,2,50-end,62,2827.427733,1.521477832,1.709528616,50,112,122,0.02,0.15095
2013,T2,5,1,2,25-50,25,1140.091828,1.518190206,1.566309137,25,50,50,0.030966667,0.365033333
2013,T2,5,1,2,25-Oct,15,684.0550968,1.335170041,1.400004,10,25,25,0.038066667,0.473366667
2013,T2,5,1,2,0-10,10,456.0367312,1.58740089,1.653974475,0,10,10,0.074333333,0.7577
2013,T2,5,1,1,50-end,72,3283.464465,1.365287665,1.555154194,50,122,122,0.0203,0.147333333
2013,T2,5,1,1,25-50,25,1140.091828,1.488896201,1.561232479,25,50,50,0.043333333,0.4724
2013,T2,5,1,1,25-Oct,15,684.0550968,1.58320367,1.639602635,10,25,25,0.056633333,0.532833333
2013,T4,5,3,2,0-10,10,456.0367312,1.259712961,1.337212462,0,10,10,0.116,1.1232
2013,T4,5,3,2,50-end,60,2736.220387,1.217411661,1.056142997,50,110,122,0.017266667,0.1154
2013,T4,5,3,2,25-50,25,1140.091828,1.518572096,1.592108596,25,50,50,0.0379,0.2899
2013,T4,5,3,2,25-Oct,15,684.0550968,1.461271154,1.524757297,10,25,25,0.090466667,0.8035
2013,T4,5,3,1,50-end,57,2599.409368,1.447313428,1.174709162,50,107,122,0.0018,0.2005
2013,T4,5,3,1,25-50,25,1140.091828,1.535285585,1.57901316,25,50,50,0.036066667,0.203666667
2013,T4,5,3,1,25-Oct,15,684.0550968,1.590067106,1.638154595,10,25,25,0.063533333,0.719533333
