# Soil Total Carbon and Nitrogen by Depth - Deep Cores
#
# Original Data Source: https://lter.kbs.msu.edu/datatables/164
# The newest version of the data https://lter.kbs.msu.edu/datatables/164.csv
# Full EML Metadata: https://lter.kbs.msu.edu/datasets/47.eml
#
# These Data are copyrighted and use in a publication requires permission
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/
# Use of the data constitutes acceptance of the terms.
#
#     VARIATE TABLE
# sample_date		date the sample was taken
# treatment		treatment the sample was collected from
# replicate		replicate that the sample was collected from
# station		station within the plot that was sampled
# core		there were 2 cores taken at each sample site. in 2001 core 1 was analyzed and core 2 was archived.
# depth		slice of the deepcore
# n_percent	gramsPerHectograms	average percent N in the sample
# c_percent	gramsPerHectograms	average percent of C in the sample
#
#
#        DATA TABLE CORRECTIONS AND COMMENTS
#2012-1-12. Sven Bohm. Discovered that T4 rep 6 had some sample_dates coded as 2006 rather than 2001. I've corrected the dates.
#2012-1-13. Sven Bohm. Included the core in the data. In 2001 we only analyzed core 1. I also discovered that the dataset included all the individual approved measurements. I changed it to report one average measurement for each treatment, replicate, depth (section) and core.
#
sample_date,treatment,replicate,station,core,depth,n_percent,c_percent
#,,,,,,gramsPerHectograms,gramsPerHectograms
2001-08-03,T2,5,2,C1,Middle,0.0615,0.2567
2001-08-03,T2,5,2,C1,Surface,0.1086,1.1060
2001-08-03,T2,5,3,C1,Deep,0.0484,0.2567
2001-08-03,T2,5,3,C1,Middle,0.0770,0.4338
2001-08-03,T2,5,3,C1,Surface,0.1428,1.2127
2001-08-03,T2,5,4,C1,Deep,0.0412,0.0985
2001-08-03,T2,5,4,C1,Middle,0.0587,0.2677
2001-08-03,T2,5,4,C1,Surface,0.1202,1.1077
2001-08-03,T2,5,5,C1,Deep,0.0298,1.8770
2001-08-03,T2,5,5,C1,Middle,0.0557,0.2513
2001-08-03,T2,5,5,C1,Surface,0.0973,0.7479
2001-08-03,T6,5,1,C1,Deep,0.0755,0.5475
2001-08-03,T6,5,1,C1,Middle,0.1080,0.6990
2001-08-03,T6,5,1,C1,Surface,0.1621,1.3485
2001-08-03,T6,5,2,C1,Deep,0.0644,0.3256
2001-08-03,T6,5,2,C1,Middle,0.0906,0.4834
2001-08-03,T6,5,2,C1,Surface,0.1132,1.1467
2001-08-03,T6,5,3,C1,Deep,0.0690,0.2636
2001-08-03,T6,5,3,C1,Middle,0.0768,0.4194
2001-08-03,T6,5,3,C1,Surface,0.1400,1.2129
2001-08-03,T6,5,4,C1,Deep,0.0674,0.3153
2001-08-03,T6,5,4,C1,Middle,0.0823,0.4697
2001-08-03,T6,5,4,C1,Surface,0.1689,1.3868
2001-08-03,T6,5,5,C1,Deep,0.0701,0.3592
2001-08-03,T6,5,5,C1,Middle,0.0827,0.5304
2001-08-03,T6,5,5,C1,Surface,0.1534,1.3238
2001-08-01,T3,5,1,C1,Deep,0.0188,0.1757
2001-08-01,T3,5,1,C1,Middle,0.0273,0.4170
2001-08-01,T3,5,1,C1,Surface,0.0988,1.3175
2001-08-01,T3,5,2,C1,Deep,0.0072,0.2583
2001-08-01,T3,5,2,C1,Middle,0.0381,0.3374
2001-08-01,T3,5,2,C1,Surface,0.1119,1.1440
2001-08-01,T3,5,3,C1,Deep,0.0247,0.2375
2001-08-01,T3,5,3,C1,Middle,0.0479,0.4034
2001-08-01,T3,5,3,C1,Surface,0.0788,1.0189
2001-08-01,T3,5,4,C1,Deep,0.0363,0.3148
2001-08-01,T3,5,4,C1,Middle,0.0555,0.5104
2001-08-01,T3,5,4,C1,Surface,0.1329,1.3485
2001-08-01,T3,5,5,C1,Deep,0.0094,0.1448
2001-08-01,T3,5,5,C1,Middle,0.0337,0.3416
2001-08-01,T3,5,5,C1,Surface,0.0768,0.7843
2001-07-31,T5,4,1,C1,Deep,0.0584,0.2409
2001-07-31,T5,4,1,C1,Middle,0.0786,0.4896
2001-07-31,T5,4,1,C1,Surface,0.1497,1.5904
2001-07-31,T5,4,2,C1,Deep,0.0404,0.1961
2001-07-31,T5,4,2,C1,Middle,0.0961,0.7915
2001-07-31,T5,4,2,C1,Surface,0.1493,1.4042
2001-07-31,T5,4,3,C1,Deep,0.0454,0.2229
2001-07-31,T5,4,3,C1,Middle,0.0908,0.7125
2001-07-31,T5,4,3,C1,Surface,0.1281,1.2625
2001-07-31,T5,4,4,C1,Deep,0.0454,0.2134
2001-07-31,T5,4,4,C1,Middle,0.1004,0.7195
2001-07-31,T5,4,4,C1,Surface,0.1140,1.2098
2001-07-31,T5,4,5,C1,Deep,0.0352,0.3035
2001-07-31,T5,4,5,C1,Middle,0.0425,0.3549
2001-07-31,T5,4,5,C1,Surface,0.1221,1.1945
2001-07-31,T7,4,1,C1,Deep,0.0265,0.3347
2001-07-31,T7,4,1,C1,Middle,0.0625,0.6104
2001-07-31,T7,4,1,C1,Surface,0.1170,1.2517
2001-07-31,T7,4,2,C1,Deep,0.0310,0.2669
2001-07-31,T7,4,2,C1,Middle,0.0511,0.4542
2001-07-31,T7,4,2,C1,Surface,0.1252,1.5847
2001-07-31,T7,4,3,C1,Deep,0.0220,0.2269
2001-07-31,T7,4,3,C1,Middle,0.0416,0.3387
2001-07-31,T7,4,3,C1,Surface,0.1234,1.3143
2001-07-31,T7,4,4,C1,Deep,0.0279,0.2579
2001-07-31,T7,4,4,C1,Middle,0.0561,0.5457
2001-07-31,T7,4,4,C1,Surface,0.1245,1.3874
2001-07-31,T7,4,5,C1,Deep,0.0250,0.2082
2001-07-31,T7,4,5,C1,Middle,0.0590,0.5413
2001-07-31,T7,4,5,C1,Surface,0.1310,1.5005
2001-07-30,T4,4,1,C1,Deep,0.0233,0.2391
2001-07-30,T4,4,1,C1,Middle,0.0465,0.5655
2001-07-30,T4,4,1,C1,Surface,0.0964,1.1502
2001-07-30,T4,4,2,C1,Deep,0.0413,0.1973
2001-07-30,T4,4,2,C1,Middle,0.0353,0.4799
2001-07-30,T4,4,2,C1,Surface,0.0792,1.1469
2001-07-30,T4,4,3,C1,Deep,0.0126,0.2283
2001-07-30,T4,4,3,C1,Middle,0.0284,0.3996
2001-07-30,T4,4,3,C1,Surface,0.0878,1.1157
2001-07-30,T4,4,4,C1,Deep,0.0061,0.2469
2001-07-30,T4,4,4,C1,Middle,0.0424,0.5555
2001-07-30,T4,4,4,C1,Surface,0.1091,1.3214
2001-07-30,T4,4,5,C1,Deep,0.0324,0.4190
2001-07-30,T4,4,5,C1,Middle,0.0596,0.7456
2001-07-30,T4,4,5,C1,Surface,0.1445,1.6485
2001-07-30,T6,4,1,C1,Deep,0.0380,2.7077
2001-07-30,T6,4,1,C1,Middle,0.0702,0.5090
2001-07-30,T6,4,1,C1,Surface,0.1208,1.1085
2001-07-30,T6,4,2,C1,Deep,0.0356,1.0700
2001-07-30,T6,4,2,C1,Middle,0.0547,0.3855
2001-07-30,T6,4,2,C1,Surface,0.1224,1.1775
2001-07-30,T6,4,3,C1,Deep,0.0291,0.2173
2001-07-30,T6,4,3,C1,Middle,0.0622,0.4789
2001-07-30,T6,4,3,C1,Surface,0.1391,1.3365
2001-07-30,T6,4,4,C1,Deep,0.0370,0.1121
2001-07-30,T6,4,4,C1,Middle,0.0783,0.5274
2001-07-30,T6,4,4,C1,Surface,0.1434,1.3379
2001-07-30,T6,4,5,C1,Deep,0.0534,0.5318
2001-07-30,T6,4,5,C1,Middle,0.0563,0.5105
2001-07-30,T6,4,5,C1,Surface,0.1110,1.1417
2001-07-24,T1,6,1,C1,Deep,0.0197,0.0573
2001-07-24,T1,6,1,C1,Middle,0.0277,0.1956
2001-07-24,T1,6,1,C1,Surface,0.1091,1.1946
2001-07-24,T1,6,2,C1,Deep,0.0161,0.1038
2001-07-24,T1,6,2,C1,Middle,0.0287,0.1695
2001-07-24,T1,6,2,C1,Surface,0.1099,1.0764
2001-07-24,T2,4,1,C1,Deep,0.0272,0.1152
2001-07-24,T2,4,1,C1,Middle,0.0587,0.4332
2001-07-24,T2,4,1,C1,Surface,0.1388,1.2498
2001-07-24,T2,4,2,C1,Deep,0.0591,0.2252
2001-07-24,T2,4,2,C1,Middle,0.0730,0.3113
2001-07-24,T2,4,2,C1,Surface,0.1139,0.9175
2001-07-24,T2,4,3,C1,Deep,0.0473,0.1097
2001-07-24,T2,4,3,C1,Middle,0.0776,0.3584
2001-07-24,T2,4,3,C1,Surface,0.1274,1.0159
2001-07-24,T2,4,4,C1,Deep,0.0460,0.2824
2001-07-24,T2,4,4,C1,Middle,0.0791,0.6275
2001-07-24,T2,4,4,C1,Surface,0.1425,1.4000
2001-07-24,T2,4,5,C1,Deep,0.0398,0.3180
2001-07-24,T2,4,5,C1,Middle,0.0658,0.5979
2001-07-24,T2,4,5,C1,Surface,0.1148,1.2140
2001-07-24,T3,4,1,C1,Deep,0.0738,0.4014
2001-07-24,T3,4,1,C1,Middle,0.0380,0.0930
2001-07-24,T3,4,1,C1,Surface,0.1253,1.2184
2001-07-24,T3,4,2,C1,Deep,0.0568,0.2736
2001-07-24,T3,4,2,C1,Middle,0.0807,0.3971
2001-07-24,T3,4,2,C1,Surface,0.1347,1.1126
2001-07-24,T3,4,3,C1,Deep,0.0587,0.1675
2001-07-24,T3,4,3,C1,Middle,0.0798,0.4561
2001-07-24,T3,4,3,C1,Surface,0.1176,1.1573
2001-07-24,T3,4,4,C1,Deep,0.0000,0.0000
2001-07-24,T3,4,4,C1,Middle,0.0797,0.4294
2001-07-24,T3,4,4,C1,Surface,0.1375,1.1654
2001-07-24,T3,4,5,C1,Deep,0.0521,0.1850
2001-07-24,T3,4,5,C1,Middle,0.0811,0.4244
2001-07-24,T3,4,5,C1,Surface,0.1309,1.1078
2001-07-24,T6,3,4,C1,Deep,0.0659,0.2044
2001-07-24,T6,3,4,C1,Middle,0.0835,0.4565
2001-07-24,T6,3,4,C1,Surface,0.1338,1.2367
2001-07-24,T6,3,5,C1,Deep,0.0426,0.1726
2001-07-24,T6,3,5,C1,Middle,0.0716,0.4331
2001-07-24,T6,3,5,C1,Surface,0.1202,1.0519
2001-07-19,T1,4,1,C1,Deep,0.0253,0.2055
2001-07-19,T1,4,1,C1,Middle,0.0560,0.4403
2001-07-19,T1,4,1,C1,Surface,0.0947,0.9622
2001-07-19,T1,4,2,C1,Deep,0.0084,0.1074
2001-07-19,T1,4,2,C1,Middle,0.0332,0.3229
2001-07-19,T1,4,2,C1,Surface,0.0890,0.9761
2001-07-19,T1,4,3,C1,Deep,0.0233,0.2706
2001-07-19,T1,4,3,C1,Middle,0.0377,0.3124
2001-07-19,T1,4,3,C1,Surface,0.0763,0.8322
2001-07-19,T1,4,4,C1,Deep,0.0124,0.1610
2001-07-19,T1,4,4,C1,Middle,0.0501,0.3796
2001-07-19,T1,4,4,C1,Surface,0.1065,1.1071
2001-07-19,T1,4,5,C1,Deep,0.0291,0.1769
2001-07-19,T1,4,5,C1,Middle,0.0523,0.3691
2001-07-19,T1,4,5,C1,Surface,0.1020,1.0836
2001-07-17,T5,3,1,C1,Deep,0.0386,0.1354
2001-07-17,T5,3,1,C1,Middle,0.0634,0.4033
2001-07-17,T5,3,1,C1,Surface,0.1069,1.0050
2001-07-17,T5,3,2,C1,Deep,0.0131,0.0955
2001-07-17,T5,3,2,C1,Middle,0.0802,0.9005
2001-07-17,T5,3,2,C1,Surface,0.1294,1.4145
2001-07-17,T5,3,3,C1,Deep,0.0480,0.1511
2001-07-17,T5,3,3,C1,Middle,0.0634,0.6246
2001-07-17,T5,3,3,C1,Surface,0.0967,1.0411
2001-07-17,T5,3,4,C1,Deep,0.0351,0.0984
2001-07-17,T5,3,4,C1,Middle,0.1021,0.8040
2001-07-17,T5,3,4,C1,Surface,0.1524,1.5152
2001-07-17,T5,3,5,C1,Deep,0.0438,0.1423
2001-07-17,T5,3,5,C1,Middle,0.0907,0.6296
2001-07-17,T5,3,5,C1,Surface,0.1354,1.6116
2001-07-17,T7,3,1,C1,Deep,0.0467,0.2780
2001-07-17,T7,3,1,C1,Middle,0.0740,0.5528
2001-07-17,T7,3,1,C1,Surface,0.1431,1.5408
2001-07-17,T7,3,2,C1,Deep,0.0314,0.0824
2001-07-17,T7,3,2,C1,Middle,0.0676,0.4386
2001-07-17,T7,3,2,C1,Surface,0.1241,1.2440
2001-07-17,T7,3,3,C1,Deep,0.0413,0.0598
2001-07-17,T7,3,3,C1,Middle,0.0782,0.5308
2001-07-17,T7,3,3,C1,Surface,0.1679,1.7812
2001-07-17,T7,3,4,C1,Middle,0.0669,0.4173
2001-07-17,T7,3,4,C1,Surface,0.1615,1.6288
2001-07-17,T7,3,5,C1,Deep,0.0193,0.1239
2001-07-17,T7,3,5,C1,Middle,0.0782,0.7973
2001-07-17,T7,3,5,C1,Surface,0.1567,1.8485
2001-07-16,T6,3,1,C1,Deep,0.0435,0.3288
2001-07-16,T6,3,1,C1,Middle,0.0576,0.4916
2001-07-16,T6,3,1,C1,Surface,0.1224,1.1830
2001-07-16,T6,3,2,C1,Deep,0.0465,0.3862
2001-07-16,T6,3,2,C1,Middle,0.0640,0.6091
2001-07-16,T6,3,2,C1,Surface,0.1204,1.2696
2001-07-16,T6,3,3,C1,Deep,0.0331,0.2846
2001-07-16,T6,3,3,C1,Middle,0.0664,0.5995
2001-07-16,T6,3,3,C1,Surface,0.1240,1.3943
2001-07-11,T1,3,1,C1,Deep,0.0249,0.0597
2001-07-11,T1,3,1,C1,Middle,0.0536,0.1793
2001-07-11,T1,3,1,C1,Surface,0.1272,1.1316
2001-07-11,T1,3,2,C1,Deep,0.0446,0.0733
2001-07-11,T1,3,2,C1,Middle,0.0614,0.2109
2001-07-11,T1,3,2,C1,Surface,0.1235,0.9832
2001-07-11,T1,3,3,C1,Deep,0.0682,0.3473
2001-07-11,T1,3,3,C1,Middle,0.1221,1.1109
2001-07-11,T1,3,3,C1,Surface,0.1483,1.4518
2001-07-11,T1,3,4,C1,Deep,0.0628,0.4726
2001-07-11,T1,3,4,C1,Middle,0.1028,1.1654
2001-07-11,T1,3,4,C1,Surface,0.1325,1.4499
2001-07-11,T1,3,5,C1,Deep,0.0661,0.2204
2001-07-11,T1,3,5,C1,Middle,0.0917,0.9729
2001-07-11,T1,3,5,C1,Surface,0.1337,1.5245
2001-07-11,T2,3,4,C1,Deep,0.0387,0.3315
2001-07-11,T2,3,4,C1,Middle,0.1080,0.9375
2001-07-11,T2,3,4,C1,Surface,0.1514,1.4726
2001-07-11,T3,3,4,C1,Deep,0.0226,0.2087
2001-07-11,T3,3,4,C1,Middle,0.0649,0.5906
2001-07-11,T3,3,4,C1,Surface,0.1047,1.3751
2001-07-11,T4,3,4,C1,Deep,0.0489,0.1717
2001-07-11,T4,3,4,C1,Middle,0.0845,0.5042
2001-07-11,T4,3,4,C1,Surface,0.1544,1.3881
2001-07-10,T3,3,1,C1,Deep,0.0156,0.3219
2001-07-10,T3,3,1,C1,Middle,0.0364,0.5431
2001-07-10,T3,3,1,C1,Surface,0.1324,1.5105
2001-07-10,T3,3,2,C1,Deep,0.0304,0.2388
2001-07-10,T3,3,2,C1,Middle,0.0285,0.4254
2001-07-10,T3,3,2,C1,Surface,0.0771,1.1003
2001-07-10,T3,3,3,C1,Deep,0.0373,0.1623
2001-07-10,T3,3,3,C1,Middle,0.0478,0.3727
2001-07-10,T3,3,3,C1,Surface,0.1461,1.5177
2001-07-10,T3,3,5,C1,Deep,0.0171,0.1194
2001-07-10,T3,3,5,C1,Middle,0.0468,0.4066
2001-07-10,T3,3,5,C1,Surface,0.1183,1.2022
2001-07-10,T4,3,1,C1,Deep,0.0415,0.0603
2001-07-10,T4,3,1,C1,Middle,0.0661,0.2911
2001-07-10,T4,3,1,C1,Surface,0.1143,1.2180
2001-07-10,T4,3,2,C1,Deep,0.0281,0.1876
2001-07-10,T4,3,2,C1,Middle,0.0585,0.5068
2001-07-10,T4,3,2,C1,Surface,0.1316,1.2040
2001-07-10,T4,3,3,C1,Deep,0.0384,0.0269
2001-07-10,T4,3,3,C1,Middle,0.0793,0.4364
2001-07-10,T4,3,3,C1,Surface,0.1381,1.2552
2001-07-10,T4,3,5,C1,Deep,0.0472,0.1648
2001-07-10,T4,3,5,C1,Middle,0.0767,0.4812
2001-07-10,T4,3,5,C1,Surface,0.1571,1.5469
2001-07-09,T2,3,1,C1,Deep,0.0381,0.3027
2001-07-09,T2,3,1,C1,Middle,0.0679,0.5063
2001-07-09,T2,3,1,C1,Surface,0.1143,1.0668
2001-07-09,T2,3,2,C1,Deep,0.0218,0.3138
2001-07-09,T2,3,2,C1,Middle,0.0404,0.4754
2001-07-09,T2,3,2,C1,Surface,0.1435,1.5933
2001-07-09,T2,3,3,C1,Deep,0.0384,0.2746
2001-07-09,T2,3,3,C1,Middle,0.0361,0.4376
2001-07-09,T2,3,3,C1,Surface,0.0835,1.0465
2001-07-09,T2,3,5,C1,Deep,0.0508,0.3226
2001-07-09,T2,3,5,C1,Middle,0.1093,1.0332
2001-07-09,T2,3,5,C1,Surface,0.1094,1.2670
2001-07-06,T5,2,1,C1,Deep,0.0477,0.8523
2001-07-06,T5,2,1,C1,Middle,0.0869,0.6627
2001-07-06,T5,2,1,C1,Surface,0.1011,0.9706
2001-07-06,T7,2,1,C1,Deep,0.0500,0.1051
2001-07-06,T7,2,1,C1,Middle,0.0838,0.5106
2001-07-06,T7,2,1,C1,Surface,0.1487,1.5519
2001-07-06,T7,2,2,C1,Deep,0.0560,0.2052
2001-07-06,T7,2,2,C1,Middle,0.0918,0.5135
2001-07-06,T7,2,2,C1,Surface,0.1462,1.3777
2001-07-06,T7,2,3,C1,Deep,0.0440,0.8725
2001-07-06,T7,2,3,C1,Middle,0.0716,0.6485
2001-07-06,T7,2,3,C1,Surface,0.1389,1.4657
2001-07-06,T7,2,4,C1,Deep,0.0173,0.1809
2001-07-06,T7,2,4,C1,Middle,0.0279,0.3021
2001-07-06,T7,2,4,C1,Surface,0.1185,1.4694
2001-07-06,T7,2,5,C1,Deep,0.0329,0.2817
2001-07-06,T7,2,5,C1,Middle,0.0457,0.5038
2001-07-06,T7,2,5,C1,Surface,0.1358,1.6197
2001-07-05,T5,2,2,C1,Deep,0.0168,0.2051
2001-07-05,T5,2,2,C1,Middle,0.0403,0.4121
2001-07-05,T5,2,2,C1,Surface,0.0874,0.9700
2001-07-05,T6,2,1,C1,Deep,0.0483,0.2642
2001-07-05,T6,2,1,C1,Middle,0.1001,0.6899
2001-07-05,T6,2,1,C1,Surface,0.1593,1.4617
2001-07-05,T6,2,2,C1,Deep,0.0273,0.2430
2001-07-05,T6,2,2,C1,Middle,0.0684,0.6362
2001-07-05,T6,2,2,C1,Surface,0.1258,1.2233
2001-07-05,T6,2,3,C1,Deep,0.0540,0.2473
2001-07-05,T6,2,3,C1,Middle,0.0621,0.5527
2001-07-05,T6,2,3,C1,Surface,0.1117,1.1382
2001-07-05,T6,2,4,C1,Deep,0.0414,0.2930
2001-07-05,T6,2,4,C1,Middle,0.1056,0.7098
2001-07-05,T6,2,4,C1,Surface,0.1448,1.2408
2001-07-05,T6,2,5,C1,Deep,0.0672,0.3444
2001-07-05,T6,2,5,C1,Middle,0.1065,0.7547
2001-07-05,T6,2,5,C1,Surface,0.1245,1.2455
2001-07-02,T1,2,1,C1,Deep,0.0785,0.1374
2001-07-02,T1,2,1,C1,Middle,0.1215,0.5787
2001-07-02,T1,2,1,C1,Surface,0.1599,0.9872
2001-07-02,T1,2,2,C1,Deep,0.0234,0.1658
2001-07-02,T1,2,2,C1,Middle,0.0710,0.6513
2001-07-02,T1,2,2,C1,Surface,0.1165,0.9695
2001-07-02,T1,2,3,C1,Deep,0.0361,0.1268
2001-07-02,T1,2,3,C1,Middle,0.0633,0.5596
2001-07-02,T1,2,3,C1,Surface,0.0976,1.0139
2001-07-02,T1,2,4,C1,Deep,0.0428,0.2457
2001-07-02,T1,2,4,C1,Middle,0.0800,0.5285
2001-07-02,T1,2,4,C1,Surface,0.1471,1.2895
2001-07-02,T1,2,5,C1,Deep,0.0614,0.2676
2001-07-02,T1,2,5,C1,Middle,0.0892,0.6217
2001-07-02,T1,2,5,C1,Surface,0.1005,1.0470
2001-07-02,T5,2,3,C1,Deep,0.0488,0.2153
2001-07-02,T5,2,3,C1,Middle,0.0471,0.4666
2001-07-02,T5,2,3,C1,Surface,0.0845,1.1454
2001-06-29,T4,2,1,C1,Deep,0.0119,0.1240
2001-06-29,T4,2,1,C1,Middle,0.0439,0.4135
2001-06-29,T4,2,1,C1,Surface,0.1054,1.1837
2001-06-29,T4,2,2,C1,Deep,0.0172,0.1545
2001-06-29,T4,2,2,C1,Middle,0.0428,0.3875
2001-06-29,T4,2,2,C1,Surface,0.0965,1.0828
2001-06-29,T4,2,3,C1,Deep,0.0192,0.1757
2001-06-29,T4,2,3,C1,Middle,0.0707,0.7076
2001-06-29,T4,2,3,C1,Surface,0.1116,1.1905
2001-06-29,T5,2,5,C1,Deep,0.0461,0.1324
2001-06-29,T5,2,5,C1,Middle,0.0493,0.1205
2001-06-29,T5,2,5,C1,Surface,0.0556,0.6742
2001-06-28,T3,2,1,C1,Deep,0.0377,0.0598
2001-06-28,T3,2,1,C1,Surface,0.1022,1.0741
2001-06-28,T3,2,2,C1,Deep,0.0411,0.0527
2001-06-28,T3,2,2,C1,Middle,0.0904,0.6810
2001-06-28,T3,2,2,C1,Surface,0.1283,1.1567
2001-06-28,T3,2,3,C1,Deep,0.0419,0.1961
2001-06-28,T3,2,3,C1,Middle,0.0558,0.4714
2001-06-28,T3,2,3,C1,Surface,0.1515,1.5238
2001-06-28,T3,2,4,C1,Deep,0.0561,0.2440
2001-06-28,T3,2,4,C1,Middle,0.0716,0.4044
2001-06-28,T3,2,4,C1,Surface,0.1751,1.7178
2001-06-28,T3,2,5,C1,Deep,0.0312,0.2327
2001-06-28,T3,2,5,C1,Middle,0.0510,0.4382
2001-06-28,T3,2,5,C1,Surface,0.1148,1.2667
2001-06-28,T5,2,4,C1,Deep,0.0432,0.1331
2001-06-28,T5,2,4,C1,Middle,0.0758,0.4756
2001-06-28,T5,2,4,C1,Surface,0.1277,1.1751
2001-06-27,T2,2,1,C1,Deep,0.0175,0.1177
2001-06-27,T2,2,1,C1,Middle,0.0453,0.3534
2001-06-27,T2,2,1,C1,Surface,0.0972,0.9251
2001-06-27,T2,2,2,C1,Deep,0.0422,0.1650
2001-06-27,T2,2,2,C1,Middle,0.0542,0.4296
2001-06-27,T2,2,2,C1,Surface,0.0976,0.9905
2001-06-27,T2,2,3,C1,Deep,0.0351,0.2020
2001-06-27,T2,2,3,C1,Middle,0.0654,0.3559
2001-06-27,T2,2,3,C1,Surface,0.1116,0.8247
2001-06-27,T2,2,4,C1,Deep,0.0670,0.0906
2001-06-27,T2,2,4,C1,Middle,0.0957,0.5001
2001-06-27,T2,2,4,C1,Surface,0.1582,1.6453
2001-06-27,T2,2,5,C1,Deep,0.0867,0.3946
2001-06-27,T2,2,5,C1,Middle,0.0955,0.3806
2001-06-27,T2,2,5,C1,Surface,0.1368,0.9813
2001-06-27,T4,1,1,C1,Deep,0.0183,0.1981
2001-06-27,T4,1,1,C1,Middle,0.0518,0.5362
2001-06-27,T4,1,1,C1,Surface,0.1055,1.0883
2001-06-27,T4,1,2,C1,Deep,0.0554,1.2767
2001-06-27,T4,1,2,C1,Middle,0.0728,0.7041
2001-06-27,T4,1,2,C1,Surface,0.1121,1.2433
2001-06-27,T4,1,4,C1,Deep,0.0323,0.4423
2001-06-27,T4,1,4,C1,Middle,0.0671,0.9942
2001-06-27,T4,1,4,C1,Surface,0.1380,1.6528
2001-06-26,T2,1,1,C1,Deep,0.0043,0.1708
2001-06-26,T2,1,1,C1,Middle,0.0445,0.3894
2001-06-26,T2,1,1,C1,Surface,0.1058,1.2064
2001-06-26,T2,1,2,C1,Deep,0.0109,0.1271
2001-06-26,T2,1,2,C1,Middle,0.0710,0.3970
2001-06-26,T2,1,2,C1,Surface,0.1268,1.0370
2001-06-26,T2,1,3,C1,Deep,0.0089,0.1913
2001-06-26,T2,1,3,C1,Middle,0.0705,0.3753
2001-06-26,T2,1,3,C1,Surface,0.0853,0.8957
2001-06-26,T2,1,4,C1,Deep,0.0053,0.1390
2001-06-26,T2,1,4,C1,Middle,0.0734,0.3780
2001-06-26,T2,1,4,C1,Surface,0.1453,1.3018
2001-06-26,T2,1,5,C1,Deep,0.0694,0.4610
2001-06-26,T2,1,5,C1,Middle,0.0428,0.2296
2001-06-26,T2,1,5,C1,Surface,0.1214,1.0389
2001-06-26,T4,2,4,C1,Deep,0.0431,0.1853
2001-06-26,T4,2,4,C1,Middle,0.0722,0.4639
2001-06-26,T4,2,4,C1,Surface,0.1418,1.3420
2001-06-26,T4,2,5,C1,Deep,0.0258,0.2476
2001-06-26,T4,2,5,C1,Middle,0.0543,0.5248
2001-06-26,T4,2,5,C1,Surface,0.1219,1.2410
2001-06-14,T6,1,1,C1,Deep,0.0512,0.2408
2001-06-14,T6,1,1,C1,Middle,0.0570,0.4205
2001-06-14,T6,1,1,C1,Surface,0.1348,1.3169
2001-06-13,T4,1,3,C1,Deep,0.0141,1.0449
2001-06-13,T4,1,3,C1,Middle,0.0318,0.3593
2001-06-13,T4,1,3,C1,Surface,0.1008,1.0756
2001-06-13,T4,1,5,C1,Deep,0.0430,0.1957
2001-06-13,T4,1,5,C1,Middle,0.0210,0.3722
2001-06-13,T4,1,5,C1,Surface,0.0833,1.0885
2001-06-13,T6,1,2,C1,Deep,0.0343,0.2185
2001-06-13,T6,1,2,C1,Middle,0.0777,0.4424
2001-06-13,T6,1,2,C1,Surface,0.1537,1.3400
2001-06-13,T6,1,3,C1,Deep,0.0614,0.2438
2001-06-13,T6,1,3,C1,Middle,0.0965,0.5587
2001-06-13,T6,1,3,C1,Surface,0.1498,1.4754
2001-06-13,T6,1,4,C1,Deep,0.0579,0.2662
2001-06-13,T6,1,4,C1,Middle,0.0819,0.4757
2001-06-13,T6,1,4,C1,Surface,0.1433,1.1661
2001-06-13,T6,1,5,C1,Deep,0.0436,0.0399
2001-06-13,T6,1,5,C1,Middle,0.0747,0.4556
2001-06-13,T6,1,5,C1,Surface,0.1411,1.1495
2001-06-11,T3,1,1,C1,Deep,0.0407,0.0167
2001-06-11,T3,1,1,C1,Middle,0.0473,0.3792
2001-06-11,T3,1,1,C1,Surface,0.1079,1.1612
2001-06-11,T3,1,2,C1,Deep,0.0148,0.1324
2001-06-11,T3,1,2,C1,Middle,0.0669,0.3620
2001-06-11,T3,1,2,C1,Surface,0.1308,1.0625
2001-06-11,T3,1,3,C1,Deep,0.0637,0.2399
2001-06-11,T3,1,3,C1,Middle,0.0488,0.0625
2001-06-11,T3,1,3,C1,Surface,0.0972,0.9742
2001-06-11,T3,1,4,C1,Deep,0.0538,0.1311
2001-06-11,T3,1,4,C1,Middle,0.0630,0.3184
2001-06-11,T3,1,4,C1,Surface,0.1378,1.3816
2001-06-11,T3,1,5,C1,Deep,0.0360,0.0636
2001-06-11,T3,1,5,C1,Middle,0.0626,0.2951
2001-06-11,T3,1,5,C1,Surface,0.1226,1.0056
2001-06-11,T5,1,1,C1,Deep,0.0470,0.1801
2001-06-11,T5,1,1,C1,Middle,0.0615,0.2834
2001-06-11,T5,1,1,C1,Surface,0.1324,1.2450
2001-06-11,T5,1,2,C1,Middle,0.0690,0.3830
2001-06-11,T5,1,2,C1,Surface,0.1442,1.4123
2001-06-11,T5,1,3,C1,Deep,0.0371,0.0768
2001-06-11,T5,1,3,C1,Middle,0.0646,0.3270
2001-06-11,T5,1,3,C1,Surface,0.1467,1.3603
2001-06-08,T5,1,4,C1,Deep,0.0348,0.2577
2001-06-08,T5,1,4,C1,Middle,0.0582,0.4117
2001-06-08,T5,1,4,C1,Surface,0.1203,1.3220
